"x","y","target"
0.849933675955981,-0.461720970459282,0
0.395972753409296,-0.513800015673041,0
0.976768123917282,0.144245508126915,1
-0.246095492038876,-0.245955197140574,1
0.945177768357098,0.412405595183372,1
0.686471403110772,0.468000198714435,1
-0.859883227385581,-0.735301540233195,1
-0.924838009756058,0.343494056724012,0
0.304029035381973,-0.0528862914070487,0
0.286986785475165,-0.966070575639606,0
-0.37792730377987,0.643375414889306,0
-0.0413262103684247,-0.278682647272944,1
-0.569759365171194,0.676109202206135,0
0.701724190730602,-0.378976596985012,0
-0.57317477138713,-0.454466502182186,1
0.107963166665286,-0.964392033871263,0
-0.898108138237149,-0.641348690260202,1
0.0870018061250448,-0.593251169659197,0
0.174537456128746,-0.529615663457662,0
0.55011060833931,-0.335583192296326,0
0.0901661780662835,-0.454657674767077,0
0.851639003492892,0.301769983023405,1
-0.788064697291702,-0.043576312251389,1
0.661573163699359,0.460665549151599,1
-0.266820487566292,0.414649326354265,0
-0.396759243682027,0.321613545995206,0
-0.416223479900509,-0.934044118504971,1
0.393476385623217,-0.309446517378092,0
0.339399722404778,-0.568737134803087,0
-0.808526849839836,-0.022515282034874,1
-0.670549026224762,-0.136751279700547,1
0.172241426073015,-0.674998943228275,0
0.611865567509085,-0.745311552193016,0
-0.953244590666145,0.027174808550626,0
-0.763870410155505,0.137825137935579,0
0.0524691552855074,-0.7265271297656,0
-0.890640751924366,-0.638113122899085,1
0.824042881373316,-0.46274690516293,0
-0.22546265553683,0.907595636323094,0
-0.328280638903379,-0.44137281132862,1
0.874415041413158,0.0933122020214796,1
-0.658062462694943,0.952694138512015,0
-0.294265144038945,0.684671240393072,0
-0.149850743357092,-0.552327821496874,1
-0.604268727824092,-0.673257558606565,1
-0.800953495316207,-0.831683565862477,1
0.379120177123696,-0.0574075668118894,0
-0.050150572322309,-0.81208392418921,1
0.50869986275211,-0.335226875264198,0
0.147074742708355,0.965967301279306,1
-0.797950061969459,-0.825710781849921,1
0.7567218253389,0.407293024938554,1
-0.743951033335179,-0.925469192210585,1
0.904180890880525,-0.816248680930585,0
0.797338836826384,0.825341171119362,1
-0.925171148497611,-0.83415056206286,1
0.863774837460369,0.279897207394242,1
-0.155293043702841,-0.691169712226838,1
0.321048593148589,0.372909876517951,1
-0.600851865485311,0.0217350325547159,0
0.131030193064362,0.478673408739269,1
-0.644878518767655,-0.906627906020731,1
0.959222896490246,-0.222547120414674,0
-0.163280539680272,-0.915631747804582,1
-0.395034977700561,0.168084572535008,0
0.734810694120824,0.320126586593688,1
-0.738465738948435,-0.679480935912579,1
-0.558675909880549,-0.309836584609002,1
0.326236230321229,0.874843469820917,1
0.0849916720762849,-0.347286878153682,0
0.0849394830875099,-0.813802060205489,0
-0.744882620871067,-0.238414403051138,1
0.0871408451348543,-0.863086786586791,0
0.970046628266573,-0.572624377440661,0
-0.802172620315105,-0.502544059418142,1
-0.122683802153915,0.333762436639518,0
-0.739116018172354,-0.255906746257097,1
-0.989368735812604,0.589243287686259,0
-0.488501544110477,0.308058489114046,0
-0.257360832765698,-0.0573548804968596,1
0.891579746734351,-0.976132798474282,0
-0.742680240422487,-0.116879048291594,1
-0.0678217802196741,0.842492669355124,0
0.192023220006377,-0.948368342593312,0
0.167443628422916,0.100886339321733,1
0.209043342154473,0.110327363945544,1
0.969459368381649,0.313854331150651,1
0.346598671749234,0.416672957595438,1
-0.360257767606527,-0.495010327082127,1
0.119247877039015,-0.3497305191122,0
0.4497234034352,-0.578822044655681,0
0.434301389846951,0.379994971677661,1
-0.510471406858414,-0.195020062848926,1
0.383550109341741,0.647900348994881,1
-0.343852503225207,0.468233159277588,0
0.813027885742486,-0.847738881595433,0
-0.440229481086135,-0.849352763034403,1
0.603338584303856,0.82647871458903,1
0.6200469317846,-0.895990783814341,0
0.322292025201023,0.823417979758233,1
0.281777465716004,0.169572608545423,1
-0.958868621848524,0.916800486389548,0
-0.900330257602036,0.140911275055259,0
0.545339216478169,-0.670536345336586,0
-0.984494334086776,0.0572331035509706,0
-0.15100748417899,-0.38189038541168,1
-0.336904142517596,-0.239212752319872,1
0.842214841395617,0.061117363628,1
-0.133923970162868,-0.971807456109673,1
0.823294817935675,-0.370520316064358,0
-0.21099280519411,0.899204390589148,0
0.742347804829478,0.639379684347659,1
-0.391851419117302,-0.699860637076199,1
0.863639348652214,0.920191437471658,1
0.154450027737767,-0.532431337051094,0
-0.526330139953643,0.905297052115202,0
0.273100269027054,0.232421598862857,1
0.904687888454646,-0.862879608757794,0
0.492882612627,0.371241241693497,1
0.45297498581931,0.245561125688255,1
0.35730103449896,0.121234324295074,1
-0.0775565863586962,0.638511277735233,0
0.143729089293629,-0.545330463442951,0
0.883704309817404,-0.865308250766248,0
0.784890958573669,0.272830220405012,1
0.186079957988113,0.107892200350761,1
0.529573258012533,0.801345709711313,1
0.49844000954181,-0.943270746618509,0
0.166341695934534,0.318540076725185,1
-0.732838387601078,-0.240723949391395,1
-0.617314324714243,-0.396122933831066,1
-0.540667130611837,-0.611157987266779,1
-0.861502096522599,-0.422392636071891,1
-0.748967920895666,-0.99562450684607,1
-0.529852666892111,-0.527941416017711,1
0.0109702195040882,-0.291833490598947,0
-0.852156170643866,-0.479926414322108,1
-0.990929629188031,0.00616753473877907,0
0.380775556899607,0.946004077792168,1
-0.0929461806081235,0.384731890168041,0
0.667279472574592,0.850717473775148,1
0.662546759936959,-0.468962487764657,0
-0.388705791905522,0.66949861170724,0
-0.0863271937705576,-0.419618983287364,1
0.19723154976964,-0.0744402837008238,0
-0.172547230031341,-0.965999053325504,1
0.00740431994199753,-0.969832713715732,0
-0.163208340294659,-0.815368438139558,1
0.279746558517218,0.724702560342848,1
-0.631674207281321,0.676004658453166,0
0.62692033033818,0.609180266037583,1
0.993307337164879,-0.992937559727579,0
0.76355393556878,0.359740087762475,1
-0.610186324920505,0.798086545895785,0
0.890252897515893,-0.751070043537766,0
0.127762263640761,0.280373013578355,1
0.773808052297682,-0.254811218008399,0
-0.331110069993883,-0.360126644838601,1
0.39699936285615,0.663706792518497,1
-0.631248761434108,-0.868928905576468,1
0.890675969887525,0.436817915644497,1
-0.857550733722746,-0.821459503378719,1
-0.827536167576909,0.200975430198014,0
0.314886977896094,-0.781239719130099,0
-0.286898781079799,0.347908701281995,0
-0.552330305799842,-0.923773161135614,1
0.823871715459973,-0.607169006951153,0
-0.335246428847313,-0.468197886366397,1
0.38644110923633,0.699916042387486,1
0.0676594809629023,-0.791343105491251,0
0.563318479806185,-0.961998691782355,0
0.00642479443922639,0.385897846426815,1
0.352609931491315,0.384421369060874,1
-0.212991697248071,-0.795016857795417,1
-0.137666763737798,0.306649236474186,0
-0.416239229030907,-0.157915059477091,1
0.52678093360737,-0.322385429404676,0
-0.714223088230938,-0.329855005256832,1
-0.584185594692826,-0.911595218814909,1
0.114997155498713,0.190430039539933,1
0.178375687915832,-0.271328638773412,0
0.970030747819692,0.5849595121108,1
-0.132628154940903,-0.267753677908331,1
0.665164115373045,-0.0605085818096995,0
-0.267083657905459,0.450129062402993,0
-0.211577489506453,-0.166901065967977,1
0.199050272814929,-0.547095348592848,0
-0.536413717083633,-0.85734427254647,1
-0.134773570112884,0.348799761850387,0
0.574240015354007,0.536407601088285,1
0.120118769817054,-0.428865518420935,0
-0.148450016975403,0.770696567837149,0
-0.95979913463816,0.34915436943993,0
0.945421933662146,-0.387478088028729,0
-0.706874009687454,0.139202609658241,0
0.886297392658889,-0.56572088226676,0
0.852770119905472,-0.331323517952114,0
-0.0156265958212316,-0.494131998624653,1
-0.290403570514172,-0.262356907594949,1
0.805141566321254,-0.975683646742254,0
0.525132474955171,-0.244913712143898,0
0.624381323810667,-0.13848402351141,0
0.1066775014624,-0.255514071788639,0
-0.922646834980696,0.580650770571083,0
0.773933991789818,0.446769176051021,1
0.75165225379169,0.965400374028832,1
0.318330703303218,0.867083162069321,1
-0.292886878829449,0.355979325249791,0
